state.district,MemberName,Destination,TravelSponsor,Departure_Date,Return_Date,travel.time,namedate
TX2,"Poe, Ted","New York, NY","Humpty Dumpty Institute, The Better World Campaign",5/8/08,5/10/08,3,TX2 2008-05-08
TX2,"Poe, Ted","Las Vegas, NV",California Homicide Investigators Association (CHIA),3/5/08,3/7/08,3,TX2 2008-03-05
TX2,"Poe, Ted","New York, NY","Humpty Dumpty Institute, The Better World Campaign",5/9/08,5/9/08,1,TX2 2008-05-09
TX2,"Poe, Ted","Baltimore, MD",Heritage Foundation,1/30/08,2/1/08,3,TX2 2008-01-30
TX2,"Poe, Ted","San Diego, CA",California District Attorney's Association,7/7/08,7/8/08,2,TX2 2008-07-07
TX2,"Poe, Ted","New Orleans, LA",Enterprise Products Partners,10/14/08,10/14/08,1,TX2 2008-10-14
TX2,"Poe, Ted","Wichita, KS",Wichita Crime Commission,11/13/08,11/14/08,2,TX2 2008-11-13
TX2,"Poe, Ted","Providence, RI",National Association of Attorneys General - NAAG,6/18/08,6/19/08,2,TX2 2008-06-18
ND1,"Pomeroy, Earl","Columbus, Ohio",Nationwide Mutual Insurance Company,6/17/08,6/17/08,1,ND1 2008-06-17
NV3,"Porter, Jon C.","Ankara, Turkey",Turkish Cultural Center - New York,5/24/08,5/31/08,8,NV3 2008-05-24
NC4,"Price, David","London, England Paris France",The Aspen Institute COngressional Program,8/15/08,8/22/08,8,NC4 2008-08-15
GA6,"Price, Tom","Philadelphia, PA",Alliance for Health Reform (paid for by a grant from The Commonwealth Fund),1/10/08,1/12/08,3,GA6 2008-01-10
GA6,"Price, Tom","Baltimore, MD",The Heritage Foundation,1/30/08,2/1/08,3,GA6 2008-01-30
GA6,"Price, Tom","Baltimore, MD",Catholic Health Association,2/21/08,2/22/08,2,GA6 2008-02-21
GA6,"Price, Tom","Dresden, Germany",International Management & Development Institute,2/16/08,2/23/08,8,GA6 2008-02-16
OH15,"Pryce, Deborah",Norway,International Management and Development Institute (IMDI),5/25/08,5/31/08,7,OH15 2008-05-25
OH15,"Pryce, Deborah","Ankara, Turkey",Turkish Cultural Center - New York,5/24/08,5/31/08,8,OH15 2008-05-24
OH15,"Pryce, Deborah","Cambridge, MD",The Congressional Institute,11/1/07,11/3/07,3,OH15 2007-11-01
FL12,"Putnam, Adam H.","Berlin, Germany",Congressional Study Group on Germany,10/6/07,10/10/07,5,FL12 2007-10-06
FL12,"Putnam, Adam H.","Atlanta, GA",Federal Home Loan Bank Atlanta,10/21/07,10/22/07,2,FL12 2007-10-21
FL12,"Putnam, Adam H.","Cambridge, MD",The Congressional Institute,11/1/07,11/2/07,2,FL12 2007-11-01
FL12,"Putnam, Adam H.","Miami, Fl",Time Warner Corporation,11/29/07,11/30/07,2,FL12 2007-11-29
FL12,"Putnam, Adam H.","White Sulphur Springs, WV",The Congressional Institute,1/24/08,1/26/08,3,FL12 2008-01-24
FL12,"Putnam, Adam H.","Cincinnati, OH","The Congressional Institute, Democratic Leadership Council and the Cincinnati Children's Hospital",4/28/08,4/28/08,1,FL12 2008-04-28
FL12,"Putnam, Adam H.","New Orleans, LA","The Congressional Institute, The Democratic Leadership Council, Entergy-Tulane Energy Institute",7/27/08,7/28/08,2,FL12 2008-07-27
FL12,"Putnam, Adam H.","Fredericksburg, VA",Civil War Preservation Trust,11/14/08,11/14/08,1,FL12 2008-11-14
FL12,"Putnam, Adam H.","Tel Aviv, Israel",American Israel Education Foundation (AIEF),12/8/08,12/14/08,7,FL12 2008-12-08
FL12,"Putnam, Adam H. (Amendment)","Tel Aviv, Isreal-Ben Gurion Ai",American Israel Education Foundation (AIEP),12/6/08,12/14/08,9,FL12 2008-12-06
CA19,"Radanovich, George P.","Aspen, CO",The Progress and Freedom Foundation,8/17/08,8/19/08,3,CA19 2008-08-17
CA19,"Radanovich, George P.","Las Vegas, NV",Consumer Electronics Association,1/8/08,1/10/08,3,CA19 2008-01-08
CA19,"Radanovich, George P.","Las Vegas, NV",Consumer Electronics Association,1/6/08,1/9/08,4,CA19 2008-01-06
CA19,"Radanovich, George P.","Las Vegas, NV",National Association of Broadcasters,4/13/08,4/15/08,3,CA19 2008-04-13
CA19,"Radanovich, George P.","Cambridge, MD",The Congressional Institute,11/1/07,11/3/07,3,CA19 2007-11-01
MN3,"Ramstad, Jim","Boston, MA","Institute of Politics, Kennedy School of Government, Harvard University",4/10/08,4/11/08,2,MN3 2008-04-10
NY15,"Rangel, Charles B.","San Juan, Puerto Rico",American College of Health Care Executives-Puerto Rico Chapter,2/28/08,3/2/08,4,NY15 2008-02-28
NY15,"Rangel, Charles B.","New York, NY",Association of the Bar of the City of New York,4/27/08,4/29/08,3,NY15 2008-04-27
NY15,"Rangel, Charles B.","Chicago, IL",Casey Family Programs,10/21/07,10/22/07,2,NY15 2007-10-21
NY15,"Rangel, Charles B.","Salt Lake City, UT",Brigham Young University,10/17/07,10/21/07,5,NY15 2007-10-17
NY15,"Rangel, Charles B.","New York, NY",The Customs and International Trade Bar Association,4/29/08,4/30/08,2,NY15 2008-04-29
NY15,"Rangel, Charles B.","Minneapolis, MN",Medical Technology Leadership Forum,4/25/08,4/27/08,3,NY15 2008-04-25
NY15,"Rangel, Charles B.","Oxford, England",German Marshall Fund,5/22/08,5/25/08,4,NY15 2008-05-22
NY15,"Rangel, Charles B.","New York, NY",Price Waterhouse Coopers LLP,5/15/08,5/15/08,1,NY15 2008-05-15
NY15,"Rangel, Charles B.","Laguna Niguel, CA (San Diego)","USA Branch International Association, Inc.",2/27/08,3/2/08,5,NY15 2008-02-27
NY15,"Rangel, Charles B.","Chicago, IL",Chicago-Kent College of Law of the Illinois Institute of Technology,5/1/08,5/2/08,2,NY15 2008-05-01
NY15,"Rangel, Charles B.","New York, NY",Wall Street Tax Educational Corp,5/19/08,5/19/08,1,NY15 2008-05-19
NY15,"Rangel, Charles B.","Houston, TX","Sutherland, Asbill & Brennan for the National Bar Association",7/29/08,7/30/08,2,NY15 2008-07-29
NY15,"Rangel, Charles B.","Baltimore, MD",Annie E. Casey Foundation,9/25/08,9/25/08,1,NY15 2008-09-25
NY15,"Rangel, Charles B.","Chicago, IL",University of Chicago Law School,11/7/08,11/9/08,3,NY15 2008-11-07
NY15,"Rangel, Charles B.","Philadelphia, PA",ABA Sector of Taxation and Philadelphia Tax Conference,11/12/08,11/12/08,1,NY15 2008-11-12
NY15,"Rangel, Charles B.",Antigua,The New York Carib News Fouindation,11/10/07,11/10/07,1,NY15 2007-11-10
NY15,"Rangel, Charles B.","London, England",The Confederation of British INdustry,10/10/08,10/14/08,5,NY15 2008-10-10
NY15,"Rangel, Charles B.","Atlanta, GA",Emory University School of Law and Goizueta Business School,11/18/08,11/19/08,2,NY15 2008-11-18
NY15,"Rangel, Charles B.","New York, NY","Columbia Law School, Charles E. Gerber Transactional Studies Program",10/23/08,10/26/08,4,NY15 2008-10-23
NY15,"Rangel, Charles B.","Boston, MA",National Bureau of Economic Research,4/3/08,4/4/08,2,NY15 2008-04-03
OH16,"Regula, Ralph","Charleston, SC",The Aspen Institute Congressional Program,2/18/08,2/22/08,5,OH16 2008-02-18
MT1,"Rehberg, Denny","London, England",The German Marshall Fund of the United States,5/26/08,5/31/08,6,MT1 2008-05-26
MT1,"Rehberg, Denny","New Orleans, LA","Congressional Institute, the Democratic Leadership, and Energy-Tulane Energy Institute",7/25/08,7/29/08,5,MT1 2008-07-25
WA8,"Reichert, David","Tokyo, Japan",Japan Center for International Exchange (JCIE),8/23/08,8/30/08,8,WA8 2008-08-23
WA8,"Reichert, David","Baltimore, MD",Mercatus Center,2/22/08,2/23/08,2,WA8 2008-02-22
WA8,"Reichert, David","Salisbury, MD",The Congressional Institute,11/1/07,11/4/07,4,WA8 2007-11-01
AZ1,"Renzi, Rick","Cambridge, MD",Congressional Institute,11/1/07,11/3/07,3,AZ1 2007-11-01
TX16,"Reyes, Silvestre","New York, NY",American Youth Policy Forum,12/5/07,12/9/07,5,TX16 2007-12-05
TX16,"Reyes, Silvestre","New York, NY",NYU School of Law/Brennen Center,9/6/07,9/7/07,2,TX16 2007-09-06
CA37,"Richardson, Laura","Las Vegas, NV",National Association of Realtors,11/11/07,11/13/07,3,CA37 2007-11-11
CA37,"Richardson, Laura","Tunica, MS",Congressional Black Caucus Education and Leadership Institute,8/14/08,8/17/08,4,CA37 2008-08-14
TX23,"Rodriguez, Ciro D.","Hot Springs, VA",Democratic Leadership Council,5/16/08,5/18/08,3,TX23 2008-05-16
KY5,"Rogers, Harold",South Africa,International Conservation Caucus Foundation,12/1/07,12/10/07,10,KY5 2007-12-01
KY5,"Rogers, Harold","Nairobi, Kenya Zanzibar, Tanz",Internation Conservation Caucus Foundation and Global Enviromnet Facility,6/27/08,7/7/08,11,KY5 2008-06-27
MI8,"Rogers, Mike","Cambridge, MD",The Congressional Institute,11/1/07,11/3/07,3,MI8 2007-11-01
MI8,"Rogers, Mike","Ankara, Turkey",The Rumi Forum,5/24/08,6/1/08,9,MI8 2008-05-24
MI8,"Rogers, Mike","Baltimore, MD",Mercatus Center at George Mason University,2/22/08,2/23/08,2,MI8 2008-02-22
CA46,"Rohrabacher, Dana","Cambridge, MD",The Congressional Institute,11/1/07,11/4/07,4,CA46 2007-11-01
CA46,"Rohrabacher, Dana","Baltimore, MD",Mercatus Center,2/22/08,2/23/08,2,CA46 2008-02-22
FL18,"Ros-Lehtinen, Ileana","Frankfurt, Germany",International Committee on Red Cross,11/25/07,11/29/07,5,FL18 2007-11-25
FL18,"Ros-Lehtinen, Ileana","White Sulphur Springs, WV",The Congressional Institute,1/24/08,1/26/08,3,FL18 2008-01-24
FL18,"Ros-Lehtinen, Ileana",Philadelphia,Phi Theta Kappa International Honor Society,4/4/08,4/5/08,2,FL18 2008-04-04
FL18,"Ros-Lehtinen, Ileana","Los Angeles, CA","Maher Live, Inc Producers of Real Time with Bill Maher",11/14/08,11/15/08,2,FL18 2008-11-14
IL6,"Roskam, Peter","Cambridge, MD",Congressional Institute,11/1/07,11/3/07,3,IL6 2007-11-01
NJ9,"Rothman, Steven R.","London, England",The German Marshal Fund of the United States,5/26/08,5/31/08,6,NJ9 2008-05-26
NJ9,"Rothman, Steven R.",NYC,Humpty Dumpty Institute,10/8/07,10/9/07,2,NJ9 2007-10-08
CA34,"Roybal-Allard, Lucille","New York City, NY",American Youth Policy Forum,12/5/07,12/9/07,5,CA34 2007-12-05
CA34,"Roybal-Allard, Lucille","Paris, France",The Aspen Institue Congressional Program,8/16/08,8/23/08,8,CA34 2008-08-16
CA40,"Royce, Edward","Atlanta, GA",FHLB Atlanta,10/21/07,10/22/07,2,CA40 2007-10-21
CA40,"Royce, Edward","Cambridge, Maryland",Congressional Institute,11/1/07,11/2/07,2,CA40 2007-11-01
CA40,"Royce, Edward","Cairo, Egypt",American Council for Young Political Leaders,3/21/08,3/28/08,8,CA40 2008-03-21
CA40,"Royce, Edward","Annapolis, MD",The Heritage Foundation,4/18/08,4/19/08,2,CA40 2008-04-18
CA40,"Royce, Edward",Ankara,The Rumi Forum,5/24/08,6/1/08,9,CA40 2008-05-24
CA40,"Royce, Edward",Ankara,The Rumi Forum,5/21/08,6/1/06,-719,CA40 2008-05-21
MD2,"Ruppersberger, C.","Baltimore, MD",Mercatus Center,2/22/08,2/24/08,3,MD2 2008-02-22
MD2,"Ruppersberger, C.",Israel,The Baltimore Jewish Council,5/25/08,6/3/08,10,MD2 2008-05-25
MD2,"Ruppersberger, C.","New York, NY",American Youth Policy Forum,12/5/07,12/7/07,3,MD2 2007-12-05
MD2,"Ruppersberger, C.","Istanbul, Turkey Ankara, Turke",American-Turkish Council and Turkish Coalition of America,8/2/08,8/10/08,9,MD2 2008-08-02
IL1,"Rush, Bobby",see attached,American and Production Council,8/18/08,8/20/08,3,IL1 2008-08-18
IL1,"Rush, Bobby","Baltimore, MD",Mercatus Center,2/22/08,2/24/08,3,IL1 2008-02-22
WI1,"Ryan, Paul","Baltimore, MD",The Heritage Foundation,1/30/08,1/31/08,2,WI1 2008-01-30
WI1,"Ryan, Paul","White Sulphur Springs, WV",The Congressional Institute,1/24/08,1/26/08,3,WI1 2008-01-24
WI1,"Ryan, Paul","Beaver Creek, CO",American Enterprise InstituteVail Valley Foundation,6/20/08,6/21/08,2,WI1 2008-06-20
OH17,"Ryan, Tim","Algiers, Algeria",Defense Forum Foundation,6/30/08,7/6/08,7,OH17 2008-06-30
OH17,"Ryan, Tim","New York, NY","The Humpty Dumpty Institute, The United Nations Foundation",12/4/08,12/5/08,2,OH17 2008-12-04
OH17,"Ryan, Tim (Amendment)",Thailand,U.S. Campaign for BurmaThe Burma Fund,1/7/08,1/15/08,9,OH17 2008-01-07
CO3,"Salazar, John T.","Las Vegas, NV",American Sheep Industry Association,1/24/08,1/26/08,3,CO3 2008-01-24
ID1,"Sali, Bill","Baltimore, MD",The Heritage Foundation,1/30/08,1/31/08,2,ID1 2008-01-30
ID1,"Sali, Bill","Annapolis, MD",Heritage Foundation,4/18/08,4/19/08,2,ID1 2008-04-18
ID1,"Sali, Bill","Grand Juction, CO",American Exploration and Production Council,8/18/08,8/20/08,3,ID1 2008-08-18
CA39,"Sanchez, Linda","Las Vegas, NV",Consumer Attorneys Association of Los Angeles (CAALA),9/7/07,9/9/07,3,CA39 2007-09-07
CA39,"Sanchez, Linda","San Francisco, CA",National Association for Latino Community Asset Builders,9/4/08,9/5/08,2,CA39 2008-09-04
CA47,"Sanchez, Loretta",Denver,Colorado Hispanic Bar Association,1/26/08,1/27/08,2,CA47 2008-01-26
CA47,"Sanchez, Loretta","Oakland, CA",Temle University,10/14/08,10/15/08,2,CA47 2008-10-14
CA47,"Sanchez, Loretta (Amendment)","Naples, FL",American Shipbuilding Association,11/26/07,11/27/07,2,CA47 2007-11-26
MD3,"Sarbanes, John","Baltimore, MD",Mercatus Center,2/22/08,2/24/08,3,MD3 2008-02-22
MD3,"Sarbanes, John","New York, NY",Association of American Law Schools,1/3/08,1/3/08,1,MD3 2008-01-03
MD3,"Sarbanes, John","Athens, Greece",Constantinos Karamantis Institute for Democracy,5/23/08,5/28/08,6,MD3 2008-05-23
MD3,"Sarbanes, John",New York City,Humpty Dumpty Institute,10/8/07,10/9/07,2,MD3 2007-10-08
MD3,"Sarbanes, John","New York, NY",Greek American Educational Public Information Systems,11/30/07,12/1/07,2,MD3 2007-11-30
NJ3,"Saxton, Jim","Cambridge, MD",The Congressional Institute,11/1/07,11/2/07,2,NJ3 2007-11-01
IL9,"Schakowsky, Janice",Minneapolis,Minnesota Nurses Association,10/19/07,10/20/07,2,IL9 2007-10-19
IL9,"Schakowsky, Janice","Los Angeles, CA",Maher Live Inc.,9/14/07,9/15/07,2,IL9 2007-09-14
IL9,"Schakowsky, Janice","Baltimore, MD",Catholic Health Association,2/21/08,2/22/08,2,IL9 2008-02-21
IL9,"Schakowsky, Janice","Atlanta, Georgia",The Campaing for Public Health,3/24/08,3/25/08,2,IL9 2008-03-24
IL9,"Schakowsky, Janice","Denver, Co",United American Nurses AFL-CIO,3/8/08,3/9/08,2,IL9 2008-03-08
IL9,"Schakowsky, Janice","Paris, France",The Aspen Institute Congressional Program,8/17/08,8/23/08,7,IL9 2008-08-17
IL9,"Schakowsky, Janice","New York, NY",America Association of University Women,12/5/08,12/5/08,1,IL9 2008-12-05
CA29,"Schiff, Adam","Boston, MA",MIT and the Ewing Marion Kauffman Foundation,3/26/08,3/30/08,5,CA29 2008-03-26
CA29,"Schiff, Adam","Boston, MA",MIT and the Ewing Marion Kauffman Foundation,3/29/08,3/30/08,2,CA29 2008-03-29
CA29,"Schiff, Adam","Las Vegas, NV",National Association of Realtors,11/12/07,11/13/07,2,CA29 2007-11-12
OH2,"Schmidt, Jean","Cambridge, MD",Congressional Institute,11/1/07,11/2/07,2,OH2 2007-11-01
OH2,"Schmidt, Jean",Memphis,US Association of Former Members fo Congress,5/8/08,5/9/08,2,OH2 2008-05-08
OH2,"Schmidt, Jean","Istannbul, Turkey",Rumi Forum,8/15/08,8/23/08,9,OH2 2008-08-15
OH2,"Schmidt, Jean","Sarasota, FL",National Foundation for Women Legislators,11/22/08,11/24/08,3,OH2 2008-11-22
OH2,"Schmidt, Jean",Amsterdam,Franklin Center,11/8/08,11/14/08,7,OH2 2008-11-08
PA13,"Schwartz, Allyson Y.","Cincinnati, OH","The Congressional Institute, Democratic Leadership Council, Cincinnati Children's Medical Center",4/28/08,4/28/08,1,PA13 2008-04-28
PA13,"Schwartz, Allyson Y.","New York, NY",American Youth Policy Forum,12/5/07,12/8/07,4,PA13 2007-12-05
GA13,"Scott, David","Athens, GA","University of Georgia, Georgia Institute of Technology, Emory University",1/8/08,1/10/08,3,GA13 2008-01-08
WI5,"Sensenbrenner, F.","Dresden, Germany -",IMDI,2/16/08,2/22/08,7,WI5 2008-02-16
WI5,"Sensenbrenner, F.",Amsterdam,Franklin Center for Global Policy Exchange,11/7/08,11/14/08,8,WI5 2008-11-07
WI5,"Sensenbrenner, F.","Atlanta, GA",Campaign for public health,3/24/08,3/25/08,2,WI5 2008-03-24
NY16,"Serrano, Jose","Ankara, Turkey","Turkish Cultural Center, New York",3/15/08,5/22/08,69,NY16 2008-03-15
NY16,"Serrano, Jose","New York, NY",Amtrak,10/26/07,10/26/07,1,NY16 2007-10-26
NY16,"Serrano, Jose",Capetown,International Conservation Caucus Foundation,12/1/07,12/10/07,10,NY16 2007-12-01
NY16,"Serrano, Jose","Anarka, Turkey",Tuskon,3/22/08,3/24/08,3,NY16 2008-03-22
TX32,"Sessions, Pete","Cambridge, MD",Congressional Institute,11/1/07,11/3/07,3,TX32 2007-11-01
TX32,"Sessions, Pete","Baltimore, MD",Heritage Foundation,1/30/08,2/1/08,3,TX32 2008-01-30
PA7,"Sestak, Joe","Columbus, OH",Society for Historians of American Foreign Relations (SHAFR),6/27/08,6/28/08,2,PA7 2008-06-27
AZ3,"Shadegg, John B.","Philadelphia, PA",Americans for Prosperity Foundation,5/29/08,6/2/08,5,AZ3 2008-05-29
AZ3,"Shadegg, John B.","Cincinnati, OH","The Congressional Institute, The Democratic Leadership Council, the Cincinnati Children's Hospital M",4/27/08,4/28/08,2,AZ3 2008-04-27
AZ3,"Shadegg, John B.","Annapolis, MD",The Heritage Foundation,4/18/08,4/19/08,2,AZ3 2008-04-18
AZ3,"Shadegg, John B.","Baltimore, MD",The Heritage Foundation,1/30/08,1/31/08,2,AZ3 2008-01-30
AZ3,"Shadegg, John B.","West Palm Beach, FL",Club for Growth,1/31/08,2/1/08,2,AZ3 2008-01-31
AZ3,"Shadegg, John B.","Atlanta, GA",The Heritage Foundation,4/24/08,4/25/08,2,AZ3 2008-04-24
CT4,"Shays, Christopher","Monterey, CA",Monterey Bay Aquarium Research Institute,5/27/08,5/30/08,4,CT4 2008-05-27
CT4,"Shays, Christopher","New York, NY",The Humpty Dumpty Institute,2/10/08,2/11/08,2,CT4 2008-02-10
CT4,"Shays, Christopher",Jerusalem,American Israel Education Foundation,1/6/08,1/13/08,8,CT4 2008-01-06
CT4,"Shays, Christopher","Los Angeles, CA",Farm Sanctuary,9/8/07,9/9/07,2,CT4 2007-09-08
CT4,"Shays, Christopher","Cambridge, MD",Congressional Institute,11/1/07,11/3/07,3,CT4 2007-11-01
CT4,"Shays, Christopher",Cincinnati,NAACP,7/13/08,7/15/08,3,CT4 2008-07-13
CT4,"Shays, Christopher","Boston, MA",ISO England,9/17/08,9/18/08,2,CT4 2008-09-17
IL19,"Shimkus, John","Baltimore, MD",Mercatus Center of George Mason University,2/22/08,2/24/08,3,IL19 2008-02-22
NC11,"Shuler, Heath","Ankara, Turkey",American Turkish Council and the Turkish Coalition of America,8/2/08,8/10/08,9,NC11 2008-08-02
P9,"Shuster, Bill (Amendment)","Istanbul, Turkey",American Turkish Council and the Turkish Coalilition of America,8/2/08,8/9/08,8,P9 2008-08-02
NJ13,"Sires, Albio","Belgrade, Serbia Sarajevo, Bo",The German Marshall Fund,5/24/08,6/1/08,9,NJ13 2008-05-24
NJ13,"Sires, Albio","New York, NY",The Humpty Dumpty Institute and the United Nations Foundation,5/11/08,5/12/08,2,NJ13 2008-05-11
NJ13,"Sires, Albio","New York, NY",The Humpty Dumpty Institute and Better Word Campaign,2/10/08,2/11/08,2,NJ13 2008-02-10
NJ13,"Sires, Albio","New York City, NY",The Humpty Dumpty Institute,12/4/08,12/5/08,2,NJ13 2008-12-04
NY28,"Slaughter, Louise","Portland, OR",Information Technology and Innovation Foundation,6/30/08,7/2/08,3,NY28 2008-06-30
WA9,"Smith, Adam","Portland, OR",Information Technology and Innovation Foundation,6/30/08,7/2/08,3,WA9 2008-06-30
WA9,"Smith, Adam","Delhi, India",RESULTS Educational Fund,3/20/08,3/29/08,10,WA9 2008-03-20
WA9,"Smith, Adam","London, England",German Marshall Fund of the United States,5/22/08,5/27/08,6,WA9 2008-05-22
WA9,"Smith, Adam","London, England",The German Marshall Fund of the United States,5/26/08,5/31/08,6,WA9 2008-05-26
NE3,"Smith, Adrian","West Palm Beach, FL",Club for Growth,1/31/08,2/3/08,4,NE3 2008-01-31
NE3,"Smith, Adrian","Baltimore, MD",Mercatus Center at George Mason University,2/22/08,2/24/08,3,NE3 2008-02-22
NE3,"Smith, Adrian","Cambridge, MD",COngressional Institute,11/1/07,11/3/07,3,NE3 2007-11-01
NE3,"Smith, Adrian","Chicago, IL",American Isreal Education Foundation (AIEF),6/27/08,7/3/08,7,NE3 2008-06-27
AR2,"Snyder, Vic","New York, New York",American Youth Policy Forum,12/5/07,12/7/07,3,AR2 2007-12-05
AR2,"Snyder, Vic","Algiers, Algeria",Defense Fourm Foundation,6/30/08,7/6/08,7,AR2 2008-06-30
AR2,"Snyder, Vic","New York, NY",American Youth Policy Forum,12/5/08,12/7/08,3,AR2 2008-12-05
CA32,"Solis, Hilda L.","Baltimore, MD",Catholic Health Association,2/21/08,2/22/08,2,CA32 2008-02-21
CA32,"Solis, Hilda L.","Atlanta, GA",The Campaign for Public Health,3/24/08,3/25/08,2,CA32 2008-03-24
CA32,"Solis, Hilda L.","houston, TX",The Asian Pacific Islander American Health Forum,7/18/08,7/19/08,2,CA32 2008-07-18
CA32,"Solis, Hilda L.","New Orleans, LA","The Congressional Institute, The Democratic Leadership Council and the Enterby-Tulane Engery Institu",7/27/08,7/28/08,2,CA32 2008-07-27
IN3,"Souder, Mark E.","Istanbul, Turkey Anikara, Tur","turkish Cultural Center, New York",3/15/08,3/22/08,8,IN3 2008-03-15
IN3,"Souder, Mark E.","Baltimore, MD",Mercatus Center at George Mason University,2/22/08,2/23/08,2,IN3 2008-02-22
IN3,"Souder, Mark E.","Copenhagen, Denmark",International Management and Developement Institute,5/23/08,5/31/08,9,IN3 2008-05-23
IN3,"Souder, Mark E.",Berlin,Potomac Foundation,6/4/08,6/9/08,6,IN3 2008-06-04
IN3,"Souder, Mark E.","Paris, France",Potomac Foundation,11/3/07,11/7/07,5,IN3 2007-11-03
IN3,"Souder, Mark E.","Cambridge, MD",Congressional Institute,11/1/07,11/3/07,3,IN3 2007-11-01
IN3,"Souder, Mark E.","Santa Babara, CA",Young America's Foundation,11/14/08,11/16/08,3,IN3 2008-11-14
OH18,"Space, Zachary T.","New York, New York",Greek Orthodox Archdiocese,10/27/07,10/28/07,2,OH18 2007-10-27
SC5,"Spratt, John M.",Boston,MIT and the Ewing Marion Kauffman Foundation.,3/26/08,3/28/08,3,SC5 2008-03-26
SC5,"Spratt, John M.","Charlottesville, VA",The International Committee of the Red Cross,5/28/08,5/30/08,3,SC5 2008-05-28
CA13,"Stark, Fortney Pete","Charleston, SC",The Aspen Institute Congressional Program,2/18/08,2/22/08,5,CA13 2008-02-18
CA13,"Stark, Fortney Pete",Guatemala CIty,Unitarian Universalist Service Committee,10/31/07,11/6/07,7,CA13 2007-10-31
CA13,"Stark, Fortney Pete","Baltimore, MD",National Health Policy Proum,9/30/07,10/1/07,2,CA13 2007-09-30
FL6,"Stearns, Cliff","Boston, MA",Health Care Conferance Administrators,8/17/08,8/19/08,3,FL6 2008-08-17
MI1,"Stupak, Bart","New Orleans, LA","The Congressional Institute, the Democratic Leadership Council, and the Entergy-Tulane Energy Instit",7/27/08,7/28/08,2,MI1 2008-07-27
OK1,"Sullivan, John","Monterey, CA","Panetta Institute for Public Policy, CSU Monterey Bay",9/12/07,9/16/07,5,OK1 2007-09-12
OK1,"Sullivan, John","Monterey, CA","Panetta Institute for Public Policy, CSU Monterey Bay",9/9/08,9/10/08,2,OK1 2008-09-09
CO6,"Tancredo, Thomas G.",Honolulu,FU Jen Catholic University,3/15/08,3/21/08,7,CO6 2008-03-15
CO6,"Tancredo, Thomas G.","Santa Barbara, CA",David Horowitz Freedom Center,5/31/08,6/1/08,2,CO6 2008-05-31
CO6,"Tancredo, Thomas G.",Istatbul,Rum Forum,5/24/08,6/1/08,9,CO6 2008-05-24
TN8,"Tanner, John S.",Kenya,International Conservation Caucus Foundation and Global Environment Facility,6/30/08,7/7/08,8,TN8 2008-06-30
TN8,"Tanner, John S.","Banja Luka, Bosnia",The German Marshall Fund of the United States,5/24/08,5/31/08,8,TN8 2008-05-24
TN8,"Tanner, John S.","Jerusalem, Israel",American Israel Education Foundation,1/5/08,1/13/08,9,TN8 2008-01-05
TN8,"Tanner, John S.","New York City, New York","Humpty Dumpty Institute, The United Nations Institute",5/11/08,5/12/08,2,TN8 2008-05-11
TN8,"Tanner, John S.",Borana,International Conservation Caucus Foundation,6/27/08,7/7/08,11,TN8 2008-06-27
TN8,"Tanner, John S.","Algeris, Algeria",Defense Forum Foundation,11/26/07,12/2/07,7,TN8 2007-11-26
TN8,"Tanner, John S.","Dulles Airport, Johannesburt,",International Conservation Caucus Foundation,12/1/07,12/10/07,10,TN8 2007-12-01
CA10,"Tauscher, Ellen O.","Bucharest, Romania",The German Marshall Fund of the United States,3/31/08,4/2/08,3,CA10 2008-03-31
MS4,"Taylor, Gene","Naples, FL",American Shipbuilding Association,11/26/07,11/28/07,3,MS4 2007-11-26
MS4,"Taylor, Gene","Naples, FL",American SHipbuilding Association,12/1/08,12/3/08,3,MS4 2008-12-01
NE2,"Terry, Lee","Cambridge, MD",Congressional Institute,11/1/07,11/2/07,2,NE2 2007-11-01
MS2,"Thompson, Bennie","Omaha, NE",Omaha Association of Black Firefighters,10/17/07,10/28/07,12,MS2 2007-10-17
MS2,"Thompson, Bennie","Dallas, TX",Congressional Black Caucus Political Education and Leadership Institute,10/12/07,10/13/07,2,MS2 2007-10-12
MS2,"Thompson, Bennie",Antigua,Carib NEWS,11/10/07,11/12/07,3,MS2 2007-11-10
MS2,"Thompson, Bennie","Tel Aviv, Israel",American Israel Education Foundation (AIEF),1/1/08,1/13/08,13,MS2 2008-01-01
MS2,"Thompson, Bennie","Daytona Beach, Florida",FBI-LEEDA,3/17/08,3/17/08,1,MS2 2008-03-17
MS2,"Thompson, Bennie","Hot Springs, Virginia",Democratic Leadership Council,5/16/08,5/18/08,3,MS2 2008-05-16
MS2,"Thompson, Bennie","St. Louis, Missouri",Coalition of Black Trade Unionists,5/23/08,5/25/08,3,MS2 2008-05-23
MS2,"Thompson, Bennie","Ankara, Turkey",Turkish Cultural Center-New York,5/24/08,5/31/08,8,MS2 2008-05-24
MS2,"Thompson, Bennie","St. Maarten, N.A.",Carib News Foundation,11/6/08,11/9/08,4,MS2 2008-11-06
MS2,"Thompson, Bennie","Minneapolis, MN",CBC Institute,10/12/08,10/13/08,2,MS2 2008-10-12
MS2,"Thompson, Bennie","Albany, NY",Williams College,11/17/08,11/18/08,2,MS2 2008-11-17
MS2,"Thompson, Bennie","Las Vegas, NV","United Steel, Paper and Forestry, Rubber, Manufacturing, Energy, Allied Industrial Services Workers",6/30/08,6/30/08,1,MS2 2008-06-30
