state.district,MemberName,Destination,Foreign,TravelSponsor,Departure_Date,Return_Date,travel.time,namedate
CA22,"McCarthy, Kevin","Las Vegas, NV",0,National Association of Realtors,11/12/07,11/13/07,2,CA22 2007-11-12
CA29,"Schiff, Adam","Las Vegas, NV",0,National Association of Realtors,11/12/07,11/13/07,2,CA29 2007-11-12
MO7,"Blunt, Roy","Gore, OK",0,Southwest Power Resources Association,11/13/07,11/14/07,2,MO7 2007-11-13
AR1,"Berry, Marion","Gore, OK",0,Southwest Power Resources Association,11/13/07,11/15/07,3,AR1 2007-11-13
AR3,"Boozman, John","Gore, OK",0,Southwest Power Resources Association,11/13/07,11/15/07,3,AR3 2007-11-13
MA3,"McGovern, James","Columbus, GA",0,Association of Jesuit Colleges and Universities,11/16/07,11/17/07,2,MA3 2007-11-16
CO4,"Myrick, Sue Wilkins","Palm Beach, FL",0,David Horwitz Freedom Center,11/16/07,11/18/07,3,CO4 2007-11-16
MD7,"Cummings, Elijah","Greensboro, NC",0,"Galilee Missionary Baptist Church of Winston Salem, NC",11/17/07,11/18/07,2,MD7 2007-11-17
MI2,"Hoekstra, Peter","West Palm Beach, FL",0,David Horowitz Freedom Center,11/17/07,11/18/07,2,MI2 2007-11-17
NV1,"Berkley, Shelley","New York City, NY",0,Zionist Organization of America,11/18/07,11/19/07,2,NV1 2007-11-18
CA35,"Waters, Maxine","New York, NY",0,Humpty Dumpty Institute,11/18/07,11/19/07,2,CA35 2007-11-18
VA7,"Cantor, Eric","Atlanta, GA",0,One Jerusalem Charitable and Educational Fund,11/24/07,11/26/07,3,VA7 2007-11-24
CA15,"Honda, Michael M.","Los Angeles, CA",0,Korea Center for United Nations Human Rights Policy,11/24/07,11/28/07,5,CA15 2007-11-24
FL19,"Wexler, Robert","Bad Arolsen, Germany",1,International Committee of the Red Cross,11/25/07,11/29/07,5,FL19 2007-11-25
MA4,"Frank, Barney","Berlin, Germany",1,International Committee of the Red Cross,11/25/07,11/29/07,5,MA4 2007-11-25
FL18,"Ros-Lehtinen, Ileana","Frankfurt, Germany",1,International Committee of the Red Cross,11/25/07,11/29/07,5,FL18 2007-11-25
FL20,"Wasserman Schultz, Debbie","Frankfurt, Germany",1,Inrernational committee of the Red Cross,11/25/07,11/29/07,5,FL20 2007-11-25
CA31,"Becerra, Xavier","Lisbon, Portugal",1,Luso-American Foundation,11/25/07,12/1/07,7,CA31 2007-11-25
MI13,"Kilpatrick, Carolyn C.","Cape Town, South Africa",1,Naill Township Trust,11/25/07,12/2/07,8,MI13 2007-11-25
NY6,"Meeks, Gregory","Cape Town, South Africa",1,Niall Mellon Township Trust,11/25/07,12/2/07,8,NY6 2007-11-25
IL10,"Kirk, Mark Steven","Frankfurt, Germany",1,International Committee of the Red Cross,11/25/07,12/2/07,8,IL10 2007-11-25
FL23,"Hastings, Alcee","Frankfurt, Germany",1,International Committee of the Red Cross,11/25/07,12/2/07,8,FL23 2007-11-25
FL4,"Crenshaw, Ander","Bukuva, DR Congo",1,International Committee of the Red Cross,11/25/07,12/3/07,9,FL4 2007-11-25
NJ10,"Payne, Donald M.","Cape Town, South Africa",1,Niall Mellon Township Trust,11/25/07,12/3/07,9,NJ10 2007-11-25
PA2,"Fattah, Chaka","Johannesburg, South Africa",1,Niall Mellon Township Trust,11/25/07,12/3/07,9,PA2 2007-11-25
SC6,"Clyburn, James","Johannesburg, South Africa",1,Niall Mellon Township Trust (NMTT),11/25/07,12/3/07,9,SC6 2007-11-25
MN4,"McCollum, Betty","Kigali, DRC",1,Internation Committee of the Red Cross,11/25/07,12/9/07,15,MN4 2007-11-25
CA47,"Sanchez, Loretta (Amendment)","Naples, FL",0,American Shipbuilders Association,11/26/07,11/27/07,2,CA47 2007-11-26
ME2,"Michaud, Michael H.","Fort Myers, FL",0,American Shipbuilders Association,11/26/07,11/28/07,3,ME2 2007-11-26
MS4,"Taylor, Gene","Naples, FL",0,American Shipbuilders Association,11/26/07,11/28/07,3,MS4 2007-11-26
MO3,"Carnahan, Russ","Naples, Florida",0,American Shipbuilding Association,11/26/07,11/28/07,3,MO3 2007-11-26
FL3,"Brown, Corrine","Ft. Meyers, Florida",0,American Shipbuilding Association,11/26/07,11/30/07,5,FL3 2007-11-26
CA9,"Lee, Barbara","Johannesburg, South Africa",1,Congressional Black Caucus Institute,11/26/07,12/1/07,6,CA9 2007-11-26
AL4,"Aderholt, Robert","Algiers, Algeria",1,Defense Forum Foundation,11/26/07,12/2/07,7,AL4 2007-11-26
NV1,"Berkley, Shelley","Algiers, Algeria",1,Defense Forum Foundation,11/26/07,12/2/07,7,NV1 2007-11-26
PA3,"English, Phil","Algiers, Algeria",1,Defense Forum Foundation,11/26/07,12/2/07,7,PA3 2007-11-26
TN8,"Tanner, John S.","Algiers, Algeria",1,Defense Forum Foundation,11/26/07,12/2/07,7,TN8 2007-11-26
NY22,"Hinchey, Maurice D.","Atlanta, GA",0,Aspen Institute,11/26/07,12/2/07,7,NY22 2007-11-26
CA28,"Berman, Howard L.","Liberia, Costa Rica",1,Aspen Institute,11/26/07,12/2/07,7,CA28 2007-11-26
TX29,"Green, Gene","Liberia, Costa Rica",1,Aspen Institute,11/26/07,12/2/07,7,TX29 2007-11-26
NY18,"Lowey, Nita","Liberia, Costa Rica",1,Aspen Institute,11/27/07,12/1/07,5,NY18 2007-11-27
CA17,"Farr, Sam",Costa Rica,1,Aspen Institute,11/27/07,12/2/07,6,CA17 2007-11-27
CA30,"Waxman, Henry A.","Iriberia, Costa Rica",1,Aspen Institute,11/27/07,12/2/07,6,CA30 2007-11-27
CA14,"Eshoo, Anna","Liberia, Costa Rica",1,Aspen Institute,11/27/07,12/2/07,6,CA14 2007-11-27
CA7,"Miller, George","Liberia, Costa Rica",1,Apsen Institute Congressional Program,11/27/07,12/2/07,6,CA7 2007-11-27
MA6,"Tierney, John F.","Liberia, Costa Rica",1,Aspen Institute,11/27/07,12/2/07,6,MA6 2007-11-27
NJ10,"Payne, Donald M. (Amendment)","Liberia, Costa Rica",1,Aspen Institute,11/27/07,12/2/07,6,NJ10 2007-11-27
TX2,"Poe, Ted","Sunset Beach, NC",0,North Carolina Governor's Crime Commission,11/28/07,11/28/07,1,TX2 2007-11-28
FL12,"Putnam, Adam H.","Miami, Fl",0,Time Warner Corporation,11/29/07,11/30/07,2,FL12 2007-11-29
MD3,"Sarbanes, John","New York, NY",0,Greek American Educational Public Information Systems,11/30/07,12/1/07,2,MD3 2007-11-30
KY6,"Chandler, Ben","Cape Town, South Africa",1,International Conservation Caucus Foundation,12/1/07,12/10/07,10,KY6 2007-12-01
FL4,"Crenshaw, Ander","Cape Town, South Africa, Cape",1,International Conservation Caucus Foundation,12/1/07,12/10/07,10,FL4 2007-12-01
LA5,"Alexander, Rodney","Cape Town, ZA",1,International Conservation Caucus Foundation,12/1/07,12/10/07,10,LA5 2007-12-01
NY16,"Serrano, Jose",Capetown,1,International Conservation Caucus Foundation,12/1/07,12/10/07,10,NY16 2007-12-01
TN8,"Tanner, John S.","Dulles Airport, Johannesburt, South Africa",1,International Conservation Caucus Foundation,12/1/07,12/10/07,10,TN8 2007-12-01
CA45,"Bono Mack, Mary",South Africa,1,International Conservation Caucus Foundation,12/1/07,12/10/07,10,CA45 2007-12-01
KY5,"Rogers, Harold",South Africa,1,International Conservation Caucus Foundation,12/1/07,12/10/07,10,KY5 2007-12-01
LA4,"McCrery, Jim",South Africa,1,The International Conservation Caucus Foundation (ICCF),12/1/07,12/10/07,10,LA4 2007-12-01
SC1,"Brown, Henry E.",South Africa,1,International Conservation Caucus Foundation,12/1/07,12/10/07,10,SC1 2007-12-01
CA9,"Lee, Barbara","Detroit, MI",0,Central United Methodist Church,12/2/07,12/3/07,2,CA9 2007-12-02
FL9,"Bilirakis, Gus","Orlando, FL",0,"Florida State Association of Masonic High Twelve Clubs, Inc.",12/2/07,12/3/07,2,FL9 2007-12-02
MA4,"Frank, Barney","New York, NY",0,National Lesbian and Gay Chamber of Commerce,12/3/07,12/4/07,2,MA4 2007-12-03
AR2,"Snyder, Vic","New York, New York",0,American Youth Policy Forum,12/5/07,12/7/07,3,AR2 2007-12-05
CA28,"Berman, Howard L.","New York, NY",0,American Youth Policy Forum,12/5/07,12/7/07,3,CA28 2007-12-05
MD2,"Ruppersberger, C.","New York, NY",0,American Youth Policy Forum,12/5/07,12/7/07,3,MD2 2007-12-05
MO1,"Clay, Wm.","New York, NY",0,American Youth Policy Forum,12/5/07,12/8/07,4,MO1 2007-12-05
PA13,"Schwartz, Allyson Y.","New York, NY",0,American Youth Policy Forum,12/5/07,12/8/07,4,PA13 2007-12-05
KS1,"Moran, Jerry","New York City, New York",0,American Youth Policy Forum,12/5/07,12/9/07,5,KS1 2007-12-05
CA34,"Roybal-Allard, Lucille","New York City, NY",0,American Youth Policy Forum,12/5/07,12/9/07,5,CA34 2007-12-05
AZ2,"Franks, Trent","New York, NY",0,American Youth Policy Forum,12/5/07,12/9/07,5,AZ2 2007-12-05
TX16,"Reyes, Silvestre","New York, NY",0,American Youth Policy Forum,12/5/07,12/9/07,5,TX16 2007-12-05
MI14,"Conyers, John","Palm Springs, CA",0,American Bankruptcy Institute,12/6/07,12/8/07,3,MI14 2007-12-06
MD1,"Gilchrest, Wayne T.","Lisbon, Portugal",1,Peace Research Institute of Oslo,12/6/07,12/9/07,4,MD1 2007-12-06
MI14,"Conyers, John","New York City, New York",0,Global Family Program,12/7/07,12/11/07,5,MI14 2007-12-07
CA31,"Becerra, Xavier","Las Vegas, NV",0,National Association of Latino Electied and Appointed,12/8/07,12/8/07,1,CA31 2007-12-08
TX28,"Cuellar, Henry",Miami,0,Univision,12/8/07,12/9/07,2,TX28 2007-12-08
MI14,"Conyers, John","New York, NY",0,Global Family Program,12/8/07,12/11/07,4,MI14 2007-12-08
OR3,"Blumenauer, Earl","Los Angeles, CA",0,GreenXchange,12/9/07,12/10/07,2,OR3 2007-12-09
MA3,"McGovern, James","Washington, DC",0,Boys and Girls Club of Worcester Massachusetts,12/9/07,12/11/07,3,MA3 2007-12-09
TN6,"Gordon, Bart","Cambridge, MD",0,National Bureau of Economic Research,12/10/07,12/10/07,1,TN6 2007-12-10
CA26,"Dreier, David","Eldoret, Kenya",1,The International Republican Institute,12/22/07,12/30/07,9,CA26 2007-12-22
TX30,"Johnson, Eddie (Amendment)",N/A,0,N/A,1/1/08,1/1/08,1,TX30 2008-01-01
MD5,"Hoyer, Steny","Tel Aviv, Israel",1,American Israel Education Foundation,1/1/08,1/13/08,13,MD5 2008-01-01
MS2,"Thompson, Bennie","Tel Aviv, Israel",1,American Israel Education Foundation,1/1/08,1/13/08,13,MS2 2008-01-01
ME2,"Allen, Thomas H.","San Antonio, TX",0,Society for Integrative and Comparative Biology,1/2/08,1/6/08,5,ME2 2008-01-02
ME4,"Allen, Thomas H.","San Antonio, TX",0,Society for Integrative and Comparative Biology,1/2/08,1/6/08,5,ME4 2008-01-02
SC6,"Clyburn, James","Jerusalem, Israel",1,American Israel Education Foundation,1/2/08,1/13/08,12,SC6 2008-01-02
MD3,"Sarbanes, John","New York, NY",0,Association of American Law Schools,1/3/08,1/3/08,1,MD3 2008-01-03
PA2,"Fattah, Chaka","St. Michaels, MD",0,Potomac Foundation,1/4/08,1/6/08,3,PA2 2008-01-04
CA31,"Becerra, Xavier",Bocas del Toro,1,Smithsonian Institution,1/4/08,1/11/08,8,CA31 2008-01-04
HI2,"Hirono, Mazie K.","Tokyo, Japan",1,U.S. Japan Friendship CommissionGeorgetown University,1/4/08,1/11/08,8,HI2 2008-01-04
MI14,"Conyers, John","New York City, NY",0,Citizenship Education Fund,1/5/08,1/6/08,2,MI14 2008-01-05
CA4,"Doolittle, John T.","Las Vegas, NV",0,Consumer Electronics Association,1/5/08,1/8/08,4,CA4 2008-01-05
CA15,"Honda, Michael M.","Tokyo, Japan",1,Japan Center for International Exchange,1/5/08,1/9/08,5,CA15 2008-01-05
CA35,"Waters, Maxine","Tel Aviv, Israel",1,American Israel Education Foundation,1/5/08,1/10/08,6,CA35 2008-01-05
NY3,"King, Peter","Tel Aviv, Israel",1,American Israeli Education Fund,1/5/08,1/11/08,7,NY3 2008-01-05
GA4,"Johnson, Henry","Tokyo, Japan",1,Japan U.S. Friendship Commission,1/5/08,1/11/08,7,GA4 2008-01-05
CA26,"Dreier, David","Tel Aviv, Israel",1,American Israel Education Foundation,1/5/08,1/12/08,8,CA26 2008-01-05
IL8,"Bean, Melissa L. (Amendment)",Israel,1,American Israel Education Foundation,1/5/08,1/13/08,9,IL8 2008-01-05
IN6,"Pence, Mike",israel,1,American Israel Education Foundation,1/5/08,1/13/08,9,IN6 2008-01-05
TN8,"Tanner, John S.","Jerusalem, Israel",1,American Israel Education Foundation,1/5/08,1/13/08,9,TN8 2008-01-05
TX5,"Hensarling, Jeb","Jerusalem, Israel",1,American Israel Education Foundation,1/5/08,1/13/08,9,TX5 2008-01-05
AZ4,"Pastor, Ed","Tel Aviv, Israel",1,American Israel Education Foundation,1/5/08,1/13/08,9,AZ4 2008-01-05
CA30,"Waxman, Henry A.","Tel Aviv, Israel",1,American Israel Education Foundation,1/5/08,1/13/08,9,CA30 2008-01-05
FL2,"Boyd, Allen","Tel Aviv, Israel",1,American Israel Education Foundation,1/5/08,1/13/08,9,FL2 2008-01-05
MD5,"Hoyer, Steny","Tel Aviv, Israel",1,American Israel Education Foundation,1/5/08,1/13/08,9,MD5 2008-01-05
NY18,"Lowey, Nita","Tel Aviv, Israel",1,American Israel Education Foundation,1/5/08,1/13/08,9,NY18 2008-01-05
NY7,"Crowley, Joseph","Tel Aviv, Israel",1,American Israel Education Foundation,1/5/08,1/13/08,9,NY7 2008-01-05
CA31,"Becerra, Xavier","Tel Aviv, Isreal",1,American Israel Education Foundation,1/5/08,1/13/08,9,CA31 2008-01-05
OH8,"Boehner, John A.","Jerusalem, Israel",1,American Israel Education Foundation,1/5/08,1/14/08,10,OH8 2008-01-05
NC12,"Watt, Melvin L.",Las Vegas,0,Consumer Electronics Association,1/6/08,1/8/08,3,NC12 2008-01-06
WI2,"Baldwin, Tammy",Las Vegas,0,Consumer Electronics Association,1/6/08,1/8/08,3,WI2 2008-01-06
GA4,"Johnson, Henry","Las Vegas, NV",0,Consumer Electronics Association,1/6/08,1/8/08,3,GA4 2008-01-06
MI15,"Dingell, John D.","Las Vegas, NV",0,Consumer Electronics Association,1/6/08,1/8/08,3,MI15 2008-01-06
TX6,"Barton, Joe","Las Vegas, NV",0,Consumer Electronics Association,1/6/08,1/8/08,3,TX6 2008-01-06
CA19,"Radanovich, George P.","Las Vegas, NV",0,Consumer Electronics Association,1/6/08,1/9/08,4,CA19 2008-01-06
IL8,"Bean, Melissa L.","Jerusalem, Israel",1,American Israel Education Foundation,1/6/08,1/12/08,7,IL8 2008-01-06
CT4,"Shays, Christopher","Jerusalem, Israel",1,American Israel Education Foundation,1/6/08,1/13/08,8,CT4 2008-01-06
NY10,"Towns, Edolphus","Las Vegas, NV",0,Consumer Electronics Association,1/7/08,1/9/08,3,NY10 2008-01-07
NY12,"Velazquez, Nydia","Las Vegas, NV",0,Consumer Electronics Association,1/7/08,1/9/08,3,NY12 2008-01-07
PA14,"Doyle, Michael","Las Vegas, NV",0,Consumer Electronics Association,1/7/08,1/9/08,3,PA14 2008-01-07
UT2,"Matheson, Jim","Las Vegas, NV",0,Consumer Electronics Association,1/7/08,1/9/08,3,UT2 2008-01-07
CA5,"Matsui, Doris",Bocas Del Toro,1,Smithsonian Institute,1/7/08,1/11/08,5,CA5 2008-01-07
TX3,"Johnson, Sam","Panama City, Panama",1,Smithsonian Institute,1/7/08,1/11/08,5,TX3 2008-01-07
FL7,"Mica, John L.","Panama City, Panama",1,Smithsonian Institution,1/7/08,1/11/08,5,FL7 2008-01-07
MI3,"Ehlers, Vernon J.","Panama City, Panama",1,Smithsonian Institution,1/7/08,1/11/08,5,MI3 2008-01-07
TX8,"Brady, Kevin","Panama City, Panama",1,Smithsonian Institiution,1/7/08,1/11/08,5,TX8 2008-01-07
AZ2,"Franks, Trent","Bangkok, Thailand",1,US Campaign Burma,1/7/08,1/15/08,9,AZ2 2008-01-07
OH17,"Ryan, Tim (Amendment)",Thailand,1,U.S. Campaign for BurmaThe Burma Fund,1/7/08,1/15/08,9,OH17 2008-01-07
GA13,"Scott, David","Athens, GA",0,"University of Georgia, Emory University, Georgia Insitute of Technology",1/8/08,1/10/08,3,GA13 2008-01-08
GA3,"Westmoreland, Lynn A.","Athens, GA",0,Emory University,1/8/08,1/10/08,3,GA3 2008-01-08
GA4,"Johnson, Henry","Athens, GA",0,Emory University,1/8/08,1/10/08,3,GA4 2008-01-08
GA9,"Deal, Nathan","Atlanta, GA",0,"University of Georgia, Emory University, Georgia Insitute of Technology",1/8/08,1/10/08,3,GA9 2008-01-08
AZ2,"Franks, Trent","Las Vegas, NV",0,Consumer Electronics Association,1/8/08,1/10/08,3,AZ2 2008-01-08
CA19,"Radanovich, George P.","Las Vegas, NV",0,Consumer Electronics Association,1/8/08,1/10/08,3,CA19 2008-01-08
MI14,"Conyers, John","Las Vegas, NV",0,Consumer Electronics Association,1/8/08,1/10/08,3,MI14 2008-01-08
MI6,"Upton, Fred","Las Vegas, NV",0,Consumer Electronics Association,1/8/08,1/10/08,3,MI6 2008-01-08
GA5,"Lewis, John","Athens, GA",0,"University of Georgia, Emory University, Georgia Insitute of Technology",1/8/08,1/11/08,4,GA5 2008-01-08
NY11,"Clarke, Yvette","Santa Marta, Colombia",1,Sergio Abolada University,1/9/08,1/14/08,6,NY11 2008-01-09
CA15,"Honda, Michael M.","Fort Lauderdale, FL Key West,",0,Public Affairs Council,1/9/08,1/15/08,7,CA15 2008-01-09
GA11,"Gingrey, Phil","Atlanta, GA",0,Georgia Institute of Technology and Emory University,1/10/08,1/11/08,2,GA11 2008-01-10
CA30,"Waxman, Henry A.","Princeton, NJ",0,Princeton University,1/10/08,1/11/08,2,CA30 2008-01-10
TX26,"Burgess, Michael","Baltimore, MD",0,Commonwealth Fund,1/10/08,1/12/08,3,TX26 2008-01-10
TN5,"Cooper, Jim",Philadelphia,0,Alliance for Health Reform,1/10/08,1/12/08,3,TN5 2008-01-10
GA6,"Price, Tom","Philadelphia, PA",0,Alliance for Health Reform,1/10/08,1/12/08,3,GA6 2008-01-10
MI3,"Ehlers, Vernon J.","Philadelphia, PA",0,Alliance for Health Reform,1/10/08,1/12/08,3,MI3 2008-01-10
TX29,"Green, Gene","Philadelphia, PA",0,Commonwealth Fund,1/10/08,1/12/08,3,TX29 2008-01-10
WI2,"Baldwin, Tammy","Philadelphia, PA",0,Alliance for Health Reform,1/10/08,1/12/08,3,WI2 2008-01-10
CA35,"Waters, Maxine","Washington, DC",0,BET Network,1/11/08,1/11/08,1,CA35 2008-01-11
CA35,"Waters, Maxine","Atlanta, GA",0,Trumpet Awards Foundation,1/13/08,1/14/08,2,CA35 2008-01-13
IL7,"Davis, Danny","Dallas/Ft. Worth, TX",0,The GEO Group in the American Correctional Association,1/13/08,1/14/08,2,IL7 2008-01-13
GA5,"Lewis, John","Rock Hill, SC",0,City of Rock Hill,1/20/08,1/21/08,2,GA5 2008-01-20
MI14,"Conyers, John","Salt Lake City, UT",0,Ebb Pod Productions,1/20/08,1/22/08,3,MI14 2008-01-20
GA5,"Lewis, John","Tucson, AZ",0,Parson Corporations,1/24/08,1/25/08,2,GA5 2008-01-24
CA25,"McKeon, Howard P. """"""""Buck""""""""","Greenbrier, WV",0,Congressional Institute,1/24/08,1/26/08,3,CA25 2008-01-24
CO3,"Salazar, John T.","Las Vegas, NV",0,American Sheep Industry Association,1/24/08,1/26/08,3,CO3 2008-01-24
MI2,"Hoekstra, Peter","White Sulfer Springs, WV",0,Congressional Institute,1/24/08,1/26/08,3,MI2 2008-01-24
CA26,"Dreier, David","White Sulpher Springs, WV",0,Congressional Institute,1/24/08,1/26/08,3,CA26 2008-01-24
CA41,"Lewis, Jerry","White Sulpher Springs, WV",0,Congressional Institute,1/24/08,1/26/08,3,CA41 2008-01-24
TX5,"Hensarling, Jeb","White Sulpher Springs, WV",0,Congressional Institute,1/24/08,1/26/08,3,TX5 2008-01-24
WA4,"Hastings, Doc","White Sulphur Springs, VA",0,Congressional Institute,1/24/08,1/26/08,3,WA4 2008-01-24
TX31,"Carter, John","White Sulphur Springs, West Vi",0,Congressional Institute,1/24/08,1/26/08,3,TX31 2008-01-24
AL6,"Bachus, Spencer","White Sulphur Springs, WV",0,Congressional Institute,1/24/08,1/26/08,3,AL6 2008-01-24
CA52,"Hunter, Duncan","White Sulphur Springs, WV",0,Congressional Institute,1/24/08,1/26/08,3,CA52 2008-01-24
CA8,"Pelosi, Nancy","White Sulphur Springs, WV",0,Congressional Institute,1/24/08,1/26/08,3,CA8 2008-01-24
FL12,"Putnam, Adam H.","White Sulphur Springs, WV",0,Congressional Institute,1/24/08,1/26/08,3,FL12 2008-01-24
FL18,"Ros-Lehtinen, Ileana","White Sulphur Springs, WV",0,Congressional Institute,1/24/08,1/26/08,3,FL18 2008-01-24
LA4,"McCrery, Jim","White Sulphur Springs, WV",0,Congressional Institute,1/24/08,1/26/08,3,LA4 2008-01-24
MI11,"McCotter, Thaddeus G.","White Sulphur Springs, WV",0,Congressional Institute,1/24/08,1/26/08,3,MI11 2008-01-24
MO7,"Blunt, Roy","White Sulphur Springs, WV",0,Congressional Institute,1/24/08,1/26/08,3,MO7 2008-01-24
OH8,"Boehner, John A.","White Sulphur Springs, WV",0,Congressional Institute,1/24/08,1/26/08,3,OH8 2008-01-24
TX12,"Granger, Kay","White Sulphur Springs, WV",0,Congressional Institute,1/24/08,1/26/08,3,TX12 2008-01-24
TX6,"Barton, Joe","White Sulphur Springs, WV",0,Congressional Institute,1/24/08,1/26/08,3,TX6 2008-01-24
VA7,"Cantor, Eric","White Sulphur Springs, WV",0,Congressional Institute,1/24/08,1/26/08,3,VA7 2008-01-24
WI1,"Ryan, Paul","White Sulphur Springs, WV",0,Congressional Institute,1/24/08,1/26/08,3,WI1 2008-01-24
KS3,"Moore, Dennis","Kansas City, MO",0,Healthcare Information and Management Systems Society,1/24/08,1/27/08,4,KS3 2008-01-24
CA15,"Honda, Michael M.","New Haven, CT",0,"Pierson College, Yale",1/26/08,1/26/08,1,CA15 2008-01-26
CA47,"Sanchez, Loretta",Denver,0,Colorado Hispanic Bar Association,1/26/08,1/27/08,2,CA47 2008-01-26
FL20,"Wasserman Schultz, Debbie","San Juan, Puerto Rico",0,American Association of Justice,1/26/08,1/27/08,2,FL20 2008-01-26
OH4,"Jordan, Jim","Baltimore, MD",0,Heritage Foundation,1/30/08,1/30/08,1,OH4 2008-01-30
TX7,"Culberson, John","Baltimore, MD",0,Heritage Foundation,1/30/08,1/30/08,1,TX7 2008-01-30
AL4,"Aderholt, Robert","Baltimore, MD",0,Heritage Foundation,1/30/08,1/31/08,2,AL4 2008-01-30
AZ3,"Shadegg, John B.","Baltimore, MD",0,Heritage Foundation,1/30/08,1/31/08,2,AZ3 2008-01-30
AZ6,"Flake, Jeff","Baltimore, MD",0,Heritage Foundation,1/30/08,1/31/08,2,AZ6 2008-01-30
ID1,"Sali, Bill","Baltimore, MD",0,Heritage Foundation,1/30/08,1/31/08,2,ID1 2008-01-30
IN6,"Pence, Mike","Baltimore, MD",0,Heritage Foundation,1/30/08,1/31/08,2,IN6 2008-01-30
SC3,"Barrett, J. Gresham","Baltimore, MD",0,Heritage Foundation,1/30/08,1/31/08,2,SC3 2008-01-30
TX26,"Burgess, Michael","Baltimore, MD",0,Heritage Foundation,1/30/08,1/31/08,2,TX26 2008-01-30
TX8,"Brady, Kevin","Baltimore, MD",0,Heritage Foundation,1/30/08,1/31/08,2,TX8 2008-01-30
VA1,"Wittman, Robert","Baltimore, MD",0,Heritage Foundation,1/30/08,1/31/08,2,VA1 2008-01-30
VA7,"Cantor, Eric","Baltimore, MD",0,Heritage Foundation,1/30/08,1/31/08,2,VA7 2008-01-30
WI1,"Ryan, Paul","Baltimore, MD",0,Heritage Foundation,1/30/08,1/31/08,2,WI1 2008-01-30
AZ2,"Franks, Trent","Baltimore, MD",0,Heritage Foundation,1/30/08,2/1/08,3,AZ2 2008-01-30
CA2,"Herger, Wally","Baltimore, MD",0,Heritage Foundation,1/30/08,2/1/08,3,CA2 2008-01-30
CA4,"Doolittle, John T.","Baltimore, MD",0,Heritage Foundation,1/30/08,2/1/08,3,CA4 2008-01-30
CO4,"Musgrave, Marilyn N.","Baltimore, MD",0,Heritage Foundation,1/30/08,2/1/08,3,CO4 2008-01-30
CO5,"Lamborn, Doug","Baltimore, MD",0,Heritage Foundation,1/30/08,2/1/08,3,CO5 2008-01-30
GA10,"Broun, Paul C.","Baltimore, MD",0,Heritage Foundation,1/30/08,2/1/08,3,GA10 2008-01-30
